attempt,epoch,training_error,nonzero_params,delta_time
48,29,0.8999999984511365,7813,0.19195270538330078
48,30,0.899999998451136,7813,0.19034600257873535
48,31,0.8999999984511353,7813,0.1903243064880371
48,32,0.8999999984511347,7813,0.18983793258666992
48,33,0.899999998451134,7813,0.18697905540466309
48,34,0.8999999984511332,7813,0.18898892402648926
48,35,0.8999999984511325,7813,0.19123005867004395
48,36,0.8999999984511321,7813,0.18009185791015625
48,37,0.8999999984511314,7813,0.2156691551208496
48,38,0.8999999984511308,7813,0.25797414779663086
48,39,0.8999999984511301,7813,0.20887398719787598
48,40,0.8999999984511294,7813,0.20119595527648926
48,41,0.8999999984511289,7813,0.19164800643920898
48,42,0.8999999984511282,7813,0.1978778839111328
48,43,0.8999999984511275,7813,0.19170212745666504
48,44,0.8999999984511269,7813,0.17428016662597656
48,45,0.8999999984511262,7813,0.1794600486755371
48,46,0.8999999984511258,7813,0.18201112747192383
48,47,0.8999999984511251,7813,0.17521905899047852
48,48,0.8999999984511247,7813,0.1797041893005371
48,49,0.8999999984511239,7813,0.175811767578125
48,0,0.8999999988306949,7799,0.18469977378845215
48,1,0.8999999988306945,7799,0.18949198722839355
48,2,0.8999999988306939,7799,0.1862928867340088
48,3,0.8999999988306936,7799,0.1798567771911621
48,4,0.8999999988306933,7799,0.18854188919067383
48,5,0.8999999988306928,7799,0.1880817413330078
48,6,0.8999999988306925,7799,0.19132018089294434
48,7,0.899999998830692,7799,0.18915009498596191
48,8,0.8999999988306915,7799,0.18265199661254883
48,9,0.8999999988306909,7799,0.19632363319396973
48,10,0.8999999988306905,7799,0.17807793617248535
48,11,0.8999999988306902,7799,0.17561602592468262
48,12,0.8999999988306897,7799,0.1938791275024414
48,13,0.8999999988306893,7799,0.17720890045166016
48,14,0.8999999988306888,7799,0.17782926559448242
48,15,0.8999999988306885,7799,0.17817306518554688
48,16,0.8999999988306878,7799,0.17887187004089355
48,17,0.8999999988306874,7799,0.17761707305908203
48,18,0.899999998830687,7799,0.1756572723388672
48,19,0.8999999988306864,7799,0.18674802780151367
48,20,0.8999999988306862,7799,0.18018889427185059
48,21,0.8999999988306856,7799,0.17715215682983398
48,22,0.8999999988306853,7799,0.17517900466918945
48,23,0.8999999988306848,7799,0.1896989345550537
48,24,0.8999999988306844,7799,0.19086384773254395
48,25,0.899999998830684,7799,0.19291400909423828
48,26,0.8999999988306834,7799,0.19004011154174805
48,27,0.899999998830683,7799,0.1805880069732666
48,28,0.8999999988306825,7799,0.17783617973327637
48,29,0.8999999988306823,7799,0.17698192596435547
48,30,0.8999999988306817,7799,0.1900780200958252
48,31,0.8999999988306813,7799,0.20592308044433594
48,32,0.8999999988306809,7799,0.1858210563659668
48,33,0.8999999988306805,7799,0.2150261402130127
48,34,0.89999999883068,7799,0.19012689590454102
48,35,0.8999999988306796,7799,0.18564987182617188
48,36,0.8999999988306792,7799,0.19266390800476074
48,37,0.8999999988306789,7799,0.19164180755615234
48,38,0.8999999988306784,7799,0.18794703483581543
48,39,0.8999999988306779,7799,0.19009995460510254
48,40,0.8999999988306775,7799,0.18677496910095215
48,41,0.8999999988306769,7799,0.17958927154541016
48,42,0.8999999988306766,7799,0.1733238697052002
48,43,0.8999999988306762,7799,0.17704510688781738
48,44,0.8999999988306758,7799,0.1917719841003418
48,45,0.8999999988306754,7799,0.18063902854919434
48,46,0.8999999988306748,7799,0.17533063888549805
48,47,0.8999999988306743,7799,0.19363713264465332
48,48,0.8999999988306739,7799,0.1883690357208252
48,49,0.8999999988306736,7799,0.1849379539489746
