attempt,epoch,training_error,nonzero_params,delta_time
11,8,0.03442970749358152,7750,0.07499098777770996
11,9,0.03213132380092762,7754,0.07404613494873047
11,10,0.03056567421122202,7752,0.07445287704467773
11,11,0.02933583162680302,7751,0.073699951171875
11,12,0.028286790768697407,7755,0.07398509979248047
11,13,0.02733103525678054,7758,0.07367396354675293
11,14,0.026405671264584752,7754,0.07443475723266602
11,15,0.025342134194599155,7757,0.07359123229980469
11,16,0.023831089549829168,7755,0.0748589038848877
11,17,0.022097989273152947,7764,0.07240700721740723
11,18,0.02078065874182616,7755,0.07450509071350098
11,19,0.01976522265662651,7760,0.07218003273010254
11,20,0.018920237367746343,7765,0.07326698303222656
11,21,0.018200308235322035,7764,0.07410001754760742
11,22,0.017584647944210288,7768,0.07491207122802734
11,23,0.01704692312133268,7761,0.0742180347442627
11,24,0.016567637305469597,7758,0.07481503486633301
11,25,0.016134366542534296,7755,0.07423710823059082
11,26,0.01573867964262586,7748,0.07532811164855957
11,27,0.015374442321409445,7765,0.07454800605773926
11,28,0.015037039119217938,7760,0.07318401336669922
11,29,0.01472299494018022,7762,0.0741739273071289
11,30,0.014429700951422033,7766,0.07514595985412598
11,31,0.014155144402376071,7767,0.07354521751403809
11,32,0.013897641969536512,7764,0.07309484481811523
11,33,0.013655634946011465,7763,0.0738060474395752
11,34,0.013427591393892933,7760,0.0747840404510498
11,35,0.013212001666476134,7763,0.07372593879699707
11,36,0.013007418279315619,7762,0.07292699813842773
11,37,0.012812497967879819,7763,0.07393622398376465
11,38,0.012626028204075941,7764,0.07462191581726074
11,39,0.012446939545489758,7763,0.07262992858886719
11,40,0.012274312628362856,7759,0.07404422760009766
11,41,0.01210738680598245,7756,0.07474112510681152
11,42,0.011945569710796017,7769,0.0748598575592041
11,43,0.011788436947134778,7767,0.07333707809448242
11,44,0.01163570597890881,7769,0.07354903221130371
11,45,0.011487178068389434,7762,0.0734260082244873
11,46,0.011342665849469852,7760,0.07432198524475098
11,47,0.011201939492869876,7758,0.0736398696899414
11,48,0.011064711863441998,7754,0.07313704490661621
11,49,0.010930656324525527,7752,0.07425618171691895
12,0,0.09323946624516194,7748,0.07603693008422852
12,1,0.06038792584558201,7760,0.08130097389221191
12,2,0.05003558947132884,7762,0.07419109344482422
12,3,0.04319866483274832,7765,0.07469606399536133
12,4,0.03902329468427724,7772,0.07604622840881348
12,5,0.036262360917676796,7762,0.07478094100952148
12,6,0.034238061772226845,7766,0.07426786422729492
12,7,0.03262202723098135,7768,0.07456326484680176
12,8,0.031128675095820114,7765,0.07470488548278809
12,9,0.02867636015897477,7760,0.07873082160949707
12,10,0.024784568389510743,7752,0.07561707496643066
12,11,0.022566384343022227,7758,0.07772493362426758
12,12,0.02124140745940849,7755,0.07599401473999023
12,13,0.02024890957240238,7760,0.07614398002624512
12,14,0.019432625844598442,7752,0.0738213062286377
12,15,0.018729198888040186,7762,0.07393789291381836
12,16,0.01810670163174275,7754,0.07630395889282227
12,17,0.017546700927002105,7756,0.07647585868835449
12,18,0.017037486891454075,7749,0.07398009300231934
12,19,0.016570783991766265,7753,0.07409405708312988
12,20,0.01614035431024479,7753,0.0749046802520752
12,21,0.01574146153197042,7756,0.0739901065826416
12,22,0.015370190814008575,7767,0.07328391075134277
12,23,0.015022796568276597,7756,0.07483816146850586
12,24,0.014695715663383704,7748,0.0757148265838623
12,25,0.014385995191560584,7751,0.07489204406738281
12,26,0.01409156624819658,7750,0.07252311706542969
12,27,0.013811161860505272,7747,0.07682991027832031
12,28,0.013543977385722206,7745,0.07459592819213867
12,29,0.013289313448193743,7761,0.07286620140075684
12,30,0.013046393527227577,7753,0.0732259750366211
12,31,0.012814356772375649,7748,0.07328414916992188
12,32,0.012592320023099712,7750,0.07425189018249512
12,33,0.012379436277214483,7759,0.07334685325622559
12,34,0.012174932994640227,7762,0.07366180419921875
12,35,0.011978133722543603,7758,0.0743861198425293
12,36,0.011788464692198023,7761,0.07462525367736816
12,37,0.011605445026311235,7760,0.07300209999084473
12,38,0.011428662603775876,7759,0.0732107162475586
12,39,0.011257745621358624,7751,0.07447385787963867
12,40,0.011092345115933247,7752,0.07420492172241211
12,41,0.01093213861338169,7754,0.07437419891357422
12,42,0.010776850396825891,7752,0.07387185096740723
12,43,0.010626270856410519,7752,0.0750117301940918
12,44,0.010480257519714414,7751,0.07460594177246094
12,45,0.010338714045255265,7755,0.07412004470825195
12,46,0.01020155899632489,7752,0.07230687141418457
12,47,0.010068700618885687,7748,0.07427692413330078
12,48,0.009940026109049779,7748,0.07373714447021484
12,49,0.009815403958892806,7747,0.07410621643066406
13,0,0.09800552091212342,7754,0.07471609115600586
13,1,0.06685486109966551,7752,0.07429814338684082
13,2,0.05226366558782726,7743,0.07523608207702637
13,3,0.03995629464044504,7755,0.07506895065307617
13,4,0.03343217171522291,7754,0.07385802268981934
13,5,0.029748620415258876,7761,0.07486391067504883
13,6,0.02719925099417881,7763,0.07407808303833008
13,7,0.02527968750186325,7761,0.07339096069335938
13,8,0.023756994926549545,7749,0.07211112976074219
13,9,0.022509029873832274,7747,0.07575416564941406
13,10,0.02145682342338255,7748,0.07394003868103027
13,11,0.020546540393669512,7754,0.0739588737487793
13,12,0.019744063095329504,7751,0.07245016098022461
13,13,0.019027172052976906,7758,0.07508707046508789
13,14,0.01838033453402931,7752,0.07454991340637207
13,15,0.017792687593834837,7750,0.0745401382446289
13,16,0.017256460594823834,7756,0.07231569290161133
13,17,0.01676495492423034,7759,0.0743112564086914
13,18,0.016311668293415287,7759,0.07367801666259766
13,19,0.01589076965269187,7757,0.07815289497375488
13,20,0.015497711274193837,7751,0.07397222518920898
13,21,0.015129528724544124,7747,0.0752401351928711
13,22,0.014784703554817086,7749,0.07453298568725586
13,23,0.014462409345717587,7746,0.0758049488067627
13,24,0.014161548157772668,7740,0.0725240707397461
13,25,0.013880360051175539,7738,0.07411599159240723
13,26,0.013616683589792032,7745,0.07626199722290039
13,27,0.013368362489665565,7747,0.07659292221069336
13,28,0.013133498205099816,7743,0.07583403587341309
13,29,0.012910547691389124,7740,0.07437419891357422
13,30,0.012698331276439503,7740,0.07374787330627441
13,31,0.012495981853622308,7745,0.07434988021850586
13,32,0.012302848172788868,7747,0.07203388214111328
13,33,0.01211837990891826,7751,0.07377409934997559
13,34,0.011942036760439825,7757,0.07358479499816895
13,35,0.01177324797557974,7764,0.07442188262939453
13,36,0.011611415924570944,7761,0.07266092300415039
13,37,0.011455939657330333,7754,0.07366609573364258
13,38,0.011306239121593472,7745,0.07314610481262207
13,39,0.01116177304345013,7752,0.07451987266540527
13,40,0.011022051317336275,7755,0.07720685005187988
13,41,0.010886644692128909,7753,0.07609105110168457
13,42,0.010755193681184529,7749,0.07636094093322754
13,43,0.010627417339277355,7749,0.07543396949768066
13,44,0.010503121178724312,7746,0.07346415519714355
13,45,0.010382200990690189,7742,0.07542896270751953
13,46,0.010264635763241851,7744,0.07292389869689941
13,47,0.010150462647874682,7743,0.07529115676879883
13,48,0.010039735609160537,7744,0.07286787033081055
13,49,0.009932482407977467,7746,0.07418203353881836
14,0,0.09741287063975618,7756,0.07500600814819336
14,1,0.0741789564114595,7754,0.07848691940307617
14,2,0.05820900171011983,7751,0.07341694831848145
14,3,0.04870670847214982,7751,0.07492899894714355
14,4,0.04220727354702748,7753,0.07366275787353516
14,5,0.03835272645325976,7758,0.07455706596374512
14,6,0.03578827262062021,7752,0.07234597206115723
14,7,0.03379903585035565,7751,0.07503795623779297
14,8,0.03220779931606578,7755,0.07302498817443848
14,9,0.030927483433044703,7762,0.0749351978302002
14,10,0.029865609802573693,7748,0.07245373725891113
14,11,0.02895816478586848,7747,0.0753331184387207
14,12,0.02816473898828453,7753,0.07430601119995117
14,13,0.02745905940469466,7759,0.07395410537719727
14,14,0.026824468585020852,7759,0.07379508018493652
14,15,0.026250482686261147,7752,0.07463884353637695
14,16,0.025728802662271417,7753,0.07370305061340332
14,17,0.025252855972522262,7753,0.07423615455627441
14,18,0.024816338846744338,7758,0.07376217842102051
14,19,0.02441252139994208,7756,0.07456421852111816
14,20,0.024035752877329425,7754,0.07336997985839844
14,21,0.023682084352910738,7749,0.07493996620178223
14,22,0.023348853091862628,7750,0.07321596145629883
14,23,0.023034099202902128,7753,0.07426285743713379
14,24,0.022736529908919244,7766,0.07348895072937012
14,25,0.022455643732032706,7765,0.07457995414733887
14,26,0.02219048859665221,7765,0.07405614852905273
14,27,0.021937607148306126,7759,0.07377791404724121
14,28,0.0216895913839522,7757,0.07409787178039551
14,29,0.021427220693128614,7754,0.07467007637023926
14,30,0.021018842483674815,7758,0.0730140209197998
14,31,0.018899822325857837,7758,0.07366299629211426
14,32,0.01651601007362316,7757,0.07390785217285156
14,33,0.01550363007944153,7751,0.0748128890991211
14,34,0.014818797109557436,7748,0.07333707809448242
14,35,0.014279820812916046,7744,0.07301092147827148
14,36,0.013819115733573025,7751,0.07584118843078613
14,37,0.013419485199919146,7755,0.07968831062316895
14,38,0.013073873419956698,7756,0.0756380558013916
14,39,0.012773303114619864,7758,0.07409977912902832
14,40,0.012508114920896304,7763,0.10751008987426758
14,41,0.012269267558817238,7757,0.07525491714477539
14,42,0.01205076697652577,7750,0.07295012474060059
14,43,0.011848839551861806,7748,0.07925677299499512
14,44,0.011660807843627798,7752,0.0736241340637207
14,45,0.011484563368471382,7748,0.07451891899108887
14,46,0.011318385473393302,7744,0.07276701927185059
14,47,0.011160873201274098,7738,0.07572221755981445
14,48,0.0110108976677421,7739,0.07394790649414062
14,49,0.010867550913833936,7737,0.0745851993560791
15,0,0.0944737737920259,7770,0.0726468563079834
15,1,0.0635397727277665,7772,0.07670712471008301
15,2,0.05014956736405232,7772,0.07300996780395508
15,3,0.04267863961594984,7772,0.07473301887512207
15,4,0.03829552344624541,7777,0.07268404960632324
15,5,0.03536938701697316,7769,0.0748438835144043
15,6,0.033207696184978326,7765,0.0731358528137207
15,7,0.031504353773544255,7767,0.07497310638427734
15,8,0.03012564405661235,7768,0.07300686836242676
15,9,0.02897288613840387,7767,0.07430696487426758
15,10,0.02796400688139055,7768,0.07296109199523926
15,11,0.026907826273539947,7775,0.07490181922912598
15,12,0.024566682041529134,7766,0.07361602783203125
15,13,0.022713856099737795,7761,0.07438898086547852
15,14,0.021601070070406323,7761,0.07287812232971191
15,15,0.02072494885287385,7769,0.07505989074707031
15,16,0.019968748544548696,7758,0.07356786727905273
15,17,0.019295995581781477,7759,0.07390213012695312
15,18,0.018691988450403072,7762,0.07275795936584473
15,19,0.018150121356364297,7758,0.07441282272338867
15,20,0.017664561209168067,7758,0.07571101188659668
15,21,0.017227660250089462,7763,0.0750577449798584
15,22,0.016830989528021287,7765,0.07617783546447754
15,23,0.016466816873039428,7769,0.07682991027832031
15,24,0.016129235852702147,7768,0.07342195510864258
15,25,0.015814440133605116,7768,0.07515525817871094
15,26,0.015519957135556319,7764,0.07455110549926758
15,27,0.015243621671577171,7760,0.07520389556884766
15,28,0.01498320263722482,7754,0.07341408729553223
15,29,0.014736566572617085,7757,0.07404685020446777
15,30,0.014501880312077674,7759,0.0735769271850586
15,31,0.01427767674426526,7760,0.07465386390686035
15,32,0.014062874813393125,7764,0.07399296760559082
15,33,0.0138568718670215,7767,0.07428717613220215
15,34,0.013659596836854278,7767,0.07312893867492676
15,35,0.01347127624027384,7771,0.07564997673034668
15,36,0.013291996456513211,7767,0.07323002815246582
15,37,0.013121436568136028,7763,0.07539772987365723
15,38,0.012958925052003413,7766,0.07419300079345703
15,39,0.012803640482114272,7773,0.07430100440979004
15,40,0.01265474399462691,7775,0.07345986366271973
15,41,0.01251142220539001,7768,0.0731508731842041
15,42,0.012372915521383204,7770,0.07296895980834961
15,43,0.012238560900135765,7764,0.07455182075500488
15,44,0.012107833454791453,7761,0.07347822189331055
15,45,0.011980371771483256,7759,0.07344484329223633
15,46,0.011855982007735926,7759,0.07450318336486816
15,47,0.011734620593687206,7760,0.0747518539428711
15,48,0.011616358071159731,7754,0.07272791862487793
15,49,0.01150132692246533,7752,0.07334423065185547
16,0,0.0968880255626508,7750,0.07415294647216797
16,1,0.06755243512108661,7762,0.0757608413696289
16,2,0.05643639781204215,7754,0.07312726974487305
16,3,0.05029654147260698,7757,0.07288885116577148
16,4,0.04697315444860951,7757,0.07915115356445312
16,5,0.044884202436073606,7761,0.07578921318054199
16,6,0.043321064103524064,7758,0.07768607139587402
16,7,0.0417152193928954,7759,0.0736851692199707
16,8,0.0375702807531953,7763,0.0760183334350586
16,9,0.03428637913515414,7766,0.07405972480773926
16,10,0.03288783298309967,7764,0.0757441520690918
16,11,0.03189929485340906,7756,0.07486319541931152
16,12,0.031019116414498032,7754,0.07462692260742188
16,13,0.03003350152370332,7750,0.0748140811920166
16,14,0.028757662228341016,7754,0.07312226295471191
16,15,0.027483213122203948,7747,0.0735018253326416
16,16,0.026493919035187653,7752,0.0741422176361084
16,17,0.025724615414372,7750,0.0742349624633789
16,18,0.025059389338588596,7752,0.07294011116027832
16,19,0.024451484144842637,7750,0.07420706748962402
16,20,0.023895777528542567,7760,0.07672286033630371
16,21,0.023399407635900614,7752,0.07459402084350586
16,22,0.02296204579502821,7748,0.07305097579956055
16,23,0.022571306021786256,7755,0.0756368637084961
16,24,0.022215472209104404,7752,0.07583808898925781
16,25,0.021887524252180043,7757,0.07491612434387207
16,26,0.02158299180630814,7753,0.07230591773986816
16,27,0.021298192877441512,7754,0.0738840103149414
16,28,0.021029716877797804,7753,0.07463288307189941
16,29,0.020775006439606118,7755,0.07444477081298828
16,30,0.02053310407956822,7758,0.07337403297424316
16,31,0.020304211329372514,7762,0.07341885566711426
16,32,0.02008847545705037,7758,0.07374167442321777
16,33,0.01988562155967487,7756,0.07467412948608398
16,34,0.01969517299458366,7752,0.07339286804199219
16,35,0.01951649045349694,7749,0.07312798500061035
16,36,0.01934870447911005,7748,0.07450199127197266
16,37,0.01919073696810203,7745,0.07405900955200195
16,38,0.01904138965949231,7745,0.0731508731842041
16,39,0.018899420311344145,7748,0.07337379455566406
16,40,0.018763547964304725,7749,0.07412505149841309
16,41,0.018632319724169594,7747,0.07358598709106445
16,42,0.018503667200819324,7747,0.07359528541564941
16,43,0.01837346310517865,7745,0.07275080680847168
16,44,0.018229038872037587,7737,0.07409095764160156
16,45,0.017989158566492976,7738,0.0745699405670166
16,46,0.016951714474104543,7739,0.07356095314025879
16,47,0.015517893096912492,7737,0.07358598709106445
16,48,0.014643426234726694,7740,0.07637715339660645
16,49,0.014102125345568576,7742,0.07314491271972656
17,0,0.1017228082264404,7766,0.07474374771118164
17,1,0.07022556260697556,7762,0.0769040584564209
17,2,0.05500925740766624,7763,0.07609009742736816
17,3,0.04582421687768547,7759,0.07676124572753906
17,4,0.0400844049053803,7759,0.07411503791809082
17,5,0.03619632318645177,7753,0.07282495498657227
17,6,0.03348296995956854,7762,0.07457733154296875
17,7,0.030685801456237536,7741,0.07406806945800781
17,8,0.027563908865084297,7758,0.07526683807373047
17,9,0.025629288752164754,7757,0.07389521598815918
17,10,0.02426181704630536,7767,0.0749659538269043
17,11,0.023161882942337404,7763,0.07476305961608887
17,12,0.022225805079784833,7762,0.07396793365478516
17,13,0.021410243933667247,7764,0.07379698753356934
17,14,0.02069027875467285,7762,0.07463192939758301
17,15,0.020046951010154686,7758,0.07408571243286133
17,16,0.019464373584147154,7756,0.07557106018066406
17,17,0.01892982603247836,7754,0.07367277145385742
17,18,0.01843544461745915,7756,0.07525110244750977
17,19,0.017978538603958427,7755,0.07471895217895508
17,20,0.01755742067656499,7762,0.07355904579162598
17,21,0.017168467159039726,7761,0.07210993766784668
17,22,0.016807228375092496,7762,0.08035516738891602
17,23,0.016469807016303472,7759,0.07376575469970703
17,24,0.01615327456586164,7757,0.07384395599365234
17,25,0.01585546948384561,7758,0.07261300086975098
17,26,0.015574440602941195,7752,0.07717680931091309
17,27,0.015308012978402088,7757,0.07667899131774902
17,28,0.015053844574565814,7759,0.07563900947570801
17,29,0.014809661780022793,7763,0.07375597953796387
17,30,0.014573344064915277,7755,0.07536816596984863
17,31,0.014342878620522859,7750,0.07451486587524414
17,32,0.014116258355034082,7750,0.07462501525878906
17,33,0.013891339752211513,7758,0.07261800765991211
17,34,0.013665750121070724,7765,0.0748600959777832
17,35,0.01343718778359974,7762,0.07551407814025879
17,36,0.01320474564188718,7757,0.07470989227294922
17,37,0.012971232790432137,7751,0.07256221771240234
17,38,0.012743418255065603,7746,0.11347198486328125
17,39,0.012527699798752805,7755,0.08269810676574707
17,40,0.012326059813999138,7760,0.07262086868286133
17,41,0.012136758580126684,7759,0.07465028762817383
17,42,0.011957033833553775,7762,0.07373905181884766
17,43,0.011784361656846952,7761,0.0737757682800293
17,44,0.011616517910613702,7763,0.07368659973144531
17,45,0.011451339952451366,7765,0.0736856460571289
17,46,0.011286612991579152,7762,0.07319211959838867
17,47,0.011120475625649873,7758,0.07496380805969238
17,48,0.010952722700061783,7752,0.0727088451385498
17,49,0.010786097954884378,7758,0.07300806045532227
18,0,0.0974471879859593,7777,0.07510519027709961
18,1,0.06596124334414695,7778,0.07587003707885742
18,2,0.05560565704585302,7775,0.07268095016479492
18,3,0.04878307203109458,7774,0.0736849308013916
18,4,0.04430170071969332,7781,0.0752708911895752
18,5,0.04152866333639704,7770,0.07445406913757324
18,6,0.0395653513588787,7769,0.07288908958435059
18,7,0.03804300183052841,7775,0.073577880859375
18,8,0.036795259925903705,7772,0.07483601570129395
18,9,0.035696603185119385,7758,0.07541298866271973
18,10,0.03460380505911687,7764,0.07391190528869629
18,11,0.03294047966516534,7761,0.07375073432922363
18,12,0.02926033214417298,7765,0.07413673400878906
18,13,0.025629910717225014,7771,0.0742483139038086
18,14,0.023665233408597865,7760,0.07298469543457031
18,15,0.022230067742338565,7761,0.07374000549316406
18,16,0.021114916405419057,7772,0.07327580451965332
18,17,0.02021824007599297,7781,0.07429313659667969
18,18,0.019475837774421793,7777,0.07248425483703613
18,19,0.018848075443955156,7769,0.07218003273010254
18,20,0.01830694279942856,7767,0.07439398765563965
18,21,0.017832882702361,7765,0.0737152099609375
18,22,0.017411789589679334,7762,0.07279801368713379
18,23,0.01703321549332321,7761,0.07315397262573242
18,24,0.016689167784242395,7770,0.07523894309997559
18,25,0.016373262704624948,7768,0.07421016693115234
18,26,0.01608018634805838,7771,0.07316207885742188
18,27,0.015805312248673115,7773,0.07342314720153809
18,28,0.015544392372794744,7775,0.07411813735961914
18,29,0.015293387441509734,7776,0.07456493377685547
18,30,0.01504873902955818,7777,0.07355022430419922
18,31,0.014808515955233595,7780,0.07565999031066895
18,32,0.014573599748296744,7774,0.07469892501831055
18,33,0.014346303254986939,7774,0.07748103141784668
18,34,0.014127785468280658,7775,0.10317015647888184
18,35,0.013917718064133347,7768,0.0729677677154541
18,36,0.01371455852625631,7768,0.07394027709960938
18,37,0.013515613889865651,7775,0.07480716705322266
18,38,0.013317619795712365,7781,0.07533597946166992
18,39,0.013117706083330256,7787,0.07836604118347168
18,40,0.012914695194483803,7787,0.07472681999206543
18,41,0.01271053987772806,7789,0.07554197311401367
18,42,0.012510778637504223,7790,0.07344889640808105
18,43,0.012322750177224787,7786,0.07653188705444336
18,44,0.012150849648685251,7777,0.07900595664978027
18,45,0.011993761750079806,7775,0.07469487190246582
18,46,0.011848121328578081,7771,0.07440423965454102
18,47,0.011711326430473203,7767,0.07449674606323242
18,48,0.01158167011374978,7767,0.0765218734741211
18,49,0.01145798509646859,7767,0.07410573959350586
19,0,0.10274101473491033,7757,0.07356905937194824
19,1,0.0673597138244694,7764,0.0759739875793457
19,2,0.055246229905808485,7763,0.07506108283996582
19,3,0.048471453173233724,7757,0.07449078559875488
19,4,0.04308658276562152,7749,0.07426691055297852
19,5,0.039487798185838634,7758,0.07362103462219238
19,6,0.036887999890018015,7760,0.07476520538330078
19,7,0.03489955922966591,7760,0.07558989524841309
19,8,0.03322783820006891,7756,0.07441377639770508
19,9,0.031823086957535614,7752,0.07343602180480957
19,10,0.030648463272185338,7749,0.07372403144836426
19,11,0.029631975276787913,7758,0.07503390312194824
19,12,0.028711564697253732,7761,0.07415390014648438
19,13,0.027853980402374634,7764,0.07544183731079102
19,14,0.02705443609998544,7763,0.07369494438171387
19,15,0.026283874659192796,7770,0.07513308525085449
19,16,0.025435600836846775,7766,0.07266378402709961
19,17,0.02408945412342256,7765,0.0734100341796875
19,18,0.0215591353771848,7762,0.0744178295135498
19,19,0.019633994323404638,7761,0.07447504997253418
19,20,0.01850764882848698,7768,0.0734109878540039
19,21,0.017767146768095998,7770,0.07388520240783691
19,22,0.017182885616011927,7767,0.07393002510070801
19,23,0.01667654312775363,7767,0.07459187507629395
19,24,0.01622028805081926,7763,0.07320213317871094
19,25,0.0158014316206513,7771,0.07343482971191406
19,26,0.015412788753401793,7762,0.07497596740722656
19,27,0.015049464909308734,7759,0.07492899894714355
19,28,0.014708340800264412,7760,0.07324004173278809
19,29,0.014389143513872812,7762,0.07387804985046387
19,30,0.014093618455308569,7761,0.07345318794250488
19,31,0.01382134666251296,7761,0.07472920417785645
19,32,0.01356922053826805,7753,0.07295894622802734
19,33,0.013333933095372999,7753,0.07328391075134277
19,34,0.013112873392507074,7760,0.07372808456420898
19,35,0.012904024966540863,7758,0.07306122779846191
19,36,0.012705776674106361,7764,0.0747840404510498
19,37,0.012516786509637485,7766,0.07248210906982422
19,38,0.012335901794468243,7769,0.07460570335388184
19,39,0.012162131696687579,7766,0.07395410537719727
19,40,0.011994649114239135,7771,0.07329773902893066
19,41,0.011832795790487124,7764,0.0736229419708252
19,42,0.011676078615474149,7758,0.07405519485473633
19,43,0.011524155908275316,7764,0.07362580299377441
19,44,0.011376812179341568,7771,0.07361698150634766
19,45,0.011233915805655748,7771,0.07254576683044434
19,46,0.011095358952529085,7773,0.07406210899353027
19,47,0.010960996083881477,7770,0.07475495338439941
19,48,0.010830609399910436,7763,0.07576608657836914
19,49,0.010703919052619958,7754,0.07587480545043945
20,0,0.09713382340817774,7756,0.07683110237121582
20,1,0.06810883110995716,7759,0.08010506629943848
20,2,0.056555318776266544,7762,0.07534909248352051
20,3,0.0474661267292414,7754,0.07499480247497559
20,4,0.04153254346341168,7755,0.07448196411132812
20,5,0.03720774277054447,7761,0.07339215278625488
20,6,0.03422386894831744,7752,0.07352209091186523
20,7,0.03196799902918822,7754,0.07679915428161621
20,8,0.029885790019321283,7753,0.07595014572143555
20,9,0.02764505843719675,7751,0.0740821361541748
20,10,0.025477762485312538,7746,0.0745079517364502
20,11,0.023762566751987672,7753,0.08260822296142578
20,12,0.022405127708939113,7756,0.07393383979797363
20,13,0.021298817148403048,7747,0.07594108581542969
20,14,0.020374339612467863,7745,0.07490396499633789
20,15,0.01957878659006867,7742,0.07549381256103516
20,16,0.018873200217998452,7746,0.07445502281188965
20,17,0.018231883304966345,7746,0.07348513603210449
20,18,0.017642502792363617,7738,0.07563018798828125
20,19,0.017100103200310027,7733,0.07510995864868164
20,20,0.016600002433604457,7745,0.07461309432983398
20,21,0.016138475332539693,7743,0.07417988777160645
20,22,0.015713559443298462,7744,0.0733041763305664
20,23,0.015323306368660944,7744,0.07393503189086914
20,24,0.014964631321706976,7749,0.07468008995056152
20,25,0.014633728410233008,7745,0.07404804229736328
20,26,0.014326868970831637,7739,0.0752871036529541
20,27,0.014040814073116076,7738,0.07552289962768555
20,28,0.013772894510777182,7745,0.07482504844665527
20,29,0.013520955998858514,7744,0.07361793518066406
20,30,0.013283269174882264,7737,0.07399916648864746
20,31,0.01305843947853935,7743,0.07325911521911621
20,32,0.012845330850281153,7742,0.07475519180297852
20,33,0.012643005379158289,7740,0.07341885566711426
20,34,0.012450672164637565,7732,0.07377219200134277
20,35,0.012267640318445006,7741,0.07290220260620117
20,36,0.012093279552656166,7740,0.07421278953552246
20,37,0.011926994766815626,7740,0.07350397109985352
20,38,0.011768215321928616,7743,0.07295799255371094
20,39,0.011616393412192151,7748,0.07274174690246582
20,40,0.011471005288771603,7747,0.07436704635620117
20,41,0.011331552383416781,7753,0.07378625869750977
20,42,0.011197562452126502,7754,0.07370901107788086
20,43,0.011068591904778317,7748,0.07510590553283691
20,44,0.010944230013574238,7744,0.07457995414733887
20,45,0.010824104769626223,7746,0.07349014282226562
20,46,0.010707889423266101,7743,0.0755319595336914
20,47,0.010595308313633306,7742,0.07248282432556152
20,48,0.010486140311022768,7744,0.07493472099304199
20,49,0.01038021793738053,7752,0.0747220516204834
21,0,0.09777813851115745,7773,0.07316303253173828
21,1,0.07688472319181842,7762,0.07448315620422363
21,2,0.06774188582945423,7766,0.0741586685180664
21,3,0.059007524834050196,7770,0.07404637336730957
21,4,0.05188269280053324,7757,0.07451176643371582
21,5,0.045273143818190816,7760,0.07299995422363281
21,6,0.04190396351555385,7761,0.07250714302062988
21,7,0.03976625190109009,7770,0.07056427001953125
21,8,0.03821359461874371,7763,0.0698702335357666
21,9,0.037014672817303536,7772,0.07087922096252441
21,10,0.03603694561713281,7774,0.07097077369689941
21,11,0.035206186606020214,7766,0.07457685470581055
21,12,0.034479914647852036,7758,0.0980839729309082
21,13,0.0338323003251407,7762,0.07250308990478516
21,14,0.03324585930210191,7766,0.07550787925720215
21,15,0.03270805214541114,7764,0.07263469696044922
21,16,0.03221047762775789,7766,0.07437419891357422
21,17,0.03174903599977216,7766,0.07227611541748047
21,18,0.031321944839821744,7763,0.07507896423339844
21,19,0.030922754214512776,7760,0.07316279411315918
21,20,0.030511635155770128,7763,0.07442522048950195
21,21,0.029204961039424972,7765,0.07315468788146973
21,22,0.026088027333436146,7758,0.07405209541320801
21,23,0.02377801805681176,7762,0.07358789443969727
21,24,0.022113781619720503,7770,0.07550501823425293
21,25,0.021311775330080007,7765,0.07748198509216309
21,26,0.02085477313103234,7762,0.07565999031066895
21,27,0.02050116655437171,7772,0.07548213005065918
21,28,0.020196966005584897,7768,0.08149361610412598
21,29,0.019925969992345086,7768,0.07495713233947754
21,30,0.019678918796418584,7766,0.07520818710327148
21,31,0.01944946647565862,7764,0.07299590110778809
21,32,0.019233480320940122,7765,0.0749361515045166
21,33,0.019028721238407324,7766,0.07315993309020996
21,34,0.01883449588740842,7758,0.07422304153442383
21,35,0.018651036545348134,7755,0.07341814041137695
21,36,0.018478697219879957,7758,0.07422685623168945
21,37,0.01831737149207974,7760,0.07343220710754395
21,38,0.018166402833698435,7764,0.07498502731323242
21,39,0.01802482435797953,7764,0.07383203506469727
21,40,0.017891610255750975,7755,0.07506775856018066
21,41,0.017765809004605216,7759,0.07530903816223145
21,42,0.01764658439541047,7764,0.0761711597442627
21,43,0.017533213310614783,7761,0.0762791633605957
21,44,0.01742506861726549,7762,0.07799100875854492
21,45,0.01732159978641405,7759,0.07361221313476562
21,46,0.017222316807103902,7759,0.07437992095947266
21,47,0.017126780095181596,7761,0.07388997077941895
21,48,0.017034597564258864,7762,0.07515382766723633
21,49,0.016945428542320635,7756,0.07389616966247559
22,0,0.10466307859174101,7754,0.07511305809020996
22,1,0.07688573567702303,7758,0.07453393936157227
22,2,0.06887481679653572,7763,0.07503414154052734
22,3,0.06073879217635155,7764,0.07271194458007812
22,4,0.05316370478697568,7773,0.07549810409545898
22,5,0.04506838491426316,7765,0.07567811012268066
22,6,0.04103126572470766,7755,0.0742342472076416
22,7,0.03802554220141127,7747,0.07280468940734863
22,8,0.03559282850390789,7741,0.07416415214538574
22,9,0.03360370819883886,7752,0.07289290428161621
22,10,0.031971100978600724,7750,0.10247969627380371
22,11,0.030635325017245786,7750,0.07403111457824707
22,12,0.02951277326375835,7763,0.07451200485229492
22,13,0.028549222541714683,7768,0.07460498809814453
22,14,0.02771448744137829,7765,0.07295775413513184
22,15,0.026987325642196327,7767,0.07264423370361328
22,16,0.026349808372062956,7773,0.07395505905151367
