attempt,epoch,training_error,nonzero_params,delta_time
1,36,0.06343546401181702,6084760,30.579977989196777
1,37,0.06343730030567905,6084768,32.23556113243103
1,38,0.06310135872618668,6084769,31.906384229660034
1,39,0.06309396513807408,6084766,36.86307191848755
1,40,0.06308323799672588,6084761,33.148539781570435
1,41,0.06301615961074036,6084770,31.77192211151123
1,42,0.06291667715556885,6084762,32.038238286972046
1,43,0.06289784333129317,6084763,33.79901075363159
1,44,0.06287246108231954,6084762,32.37516689300537
1,45,0.06279988527866766,6084770,34.12967491149902
1,46,0.06279795850699842,6084770,30.81250500679016
1,47,0.06281627188846989,6084798,30.285084009170532
1,48,0.06257991107420265,6084795,30.35457992553711
1,49,0.062200210210423525,6084788,30.758082151412964
2,0,0.1486857763937507,6085242,31.339745044708252
2,1,0.0805602338684444,6085173,31.64637303352356
2,2,0.07123416340886266,6085197,31.90480613708496
2,3,0.06338826590674042,6085240,32.07080006599426
2,4,0.05937874012937446,6085292,32.26348805427551
2,5,0.05666462426356431,6085278,31.90073013305664
2,6,0.05477869684776568,6085261,31.71826720237732
2,7,0.05227778171347343,6085274,32.063225984573364
2,8,0.050946095461678255,6085278,31.417913913726807
2,9,0.04929405369236886,6085263,32.04307317733765
2,10,0.04815196324604486,6085226,31.38678789138794
2,11,0.04685080148519661,6085244,31.6627459526062
2,12,0.04632193728480207,6085258,31.687145948410034
2,13,0.0455537690581221,6085236,31.76895785331726
2,14,0.044799169861751385,6085243,31.42166018486023
2,15,0.04522305744735951,6085222,31.462328910827637
2,16,0.04511833608963733,6085214,31.31418490409851
2,17,0.04465368844329023,6085227,31.44353699684143
2,18,0.04399990818011462,6085235,31.434507131576538
2,19,0.04373497139198894,6085237,31.449213981628418
2,20,0.044100814581192645,6085228,31.500611305236816
2,21,0.043475706756226154,6085233,31.53056311607361
2,22,0.04330762390491821,6085242,31.34607195854187
2,23,0.043299761614639706,6085242,31.433588981628418
2,24,0.04329664572038706,6085241,31.421387910842896
2,25,0.043425812224667175,6085240,32.275907039642334
2,26,0.043075854488558746,6085235,32.03286004066467
2,27,0.04295600671390757,6085213,31.26067304611206
2,28,0.042897253207606005,6085213,31.418006896972656
2,29,0.042882904415555305,6085219,31.3564190864563
2,30,0.04279444747236739,6085227,31.73178005218506
2,31,0.042756044456506735,6085234,31.49554991722107
2,32,0.042698370458525634,6085228,32.60108208656311
2,33,0.042665723422936314,6085249,31.320202112197876
2,34,0.042592179233933915,6085256,31.414435863494873
2,35,0.04250112239026889,6085256,31.58944606781006
2,36,0.04248751226431155,6085251,31.29525399208069
2,37,0.04240027575001039,6085251,31.271008014678955
2,38,0.04239994101410628,6085253,31.441392183303833
2,39,0.042399239820196194,6085254,31.458858966827393
2,40,0.04239662356733172,6085253,31.324339866638184
2,41,0.04236468084059108,6085252,31.336904287338257
2,42,0.04343201461841128,6085254,31.339680194854736
2,43,0.04204715417725962,6085263,33.121803998947144
2,44,0.04157449747474048,6085266,31.450119972229004
2,45,0.04149065958269998,6085269,31.395526885986328
2,46,0.041804908491297726,6085266,31.713170051574707
2,47,0.04112987459088952,6085270,31.63247299194336
2,48,0.041100511642797995,6085270,31.543273210525513
2,49,0.04110034006670402,6085270,32.45883321762085
3,0,0.15202009786548065,6084977,33.414803981781006
3,1,0.08649427349214024,6085083,34.73978805541992
3,2,0.07280146520767036,6085010,35.65959692001343
3,3,0.060752597364253556,6085019,31.717602014541626
3,4,0.05597995808491228,6084939,31.47982692718506
3,5,0.05299791343039315,6084941,31.359559774398804
3,6,0.05065529021435966,6084958,31.334898948669434
3,7,0.04895555649030328,6084985,31.29121708869934
3,8,0.04761316176731726,6084964,31.433402061462402
3,9,0.04712830029301967,6084998,32.34204602241516
3,10,0.046054451014385385,6084971,31.34492802619934
3,11,0.04639840771109592,6084961,31.357515811920166
3,12,0.04465605415637841,6084956,31.367632150650024
3,13,0.04480527761303334,6084998,31.4164936542511
3,14,0.04364318089914039,6084955,31.386728048324585
3,15,0.04349316722448788,6084977,31.587069988250732
3,16,0.04308283478249872,6084979,32.02307629585266
3,17,0.042740580688159675,6084973,31.302921056747437
3,18,0.04260586082139028,6084952,31.213850736618042
3,19,0.04253053545872629,6084938,31.258947134017944
3,20,0.04193117915381663,6084935,31.369088888168335
3,21,0.04173496553213828,6084903,31.24149775505066
3,22,0.042292455349696424,6084907,31.193336248397827
3,23,0.041342195938642384,6084912,31.24662184715271
3,24,0.041220129551047646,6084902,31.085937023162842
3,25,0.04100363399343012,6084906,31.263991117477417
3,26,0.04089228641780696,6084907,31.341511964797974
3,27,0.04088535590514822,6084913,31.242236375808716
3,28,0.04084391504072459,6084911,31.194927215576172
3,29,0.04081656313404961,6084920,31.079967975616455
3,30,0.0406093148063301,6084916,31.246854782104492
3,31,0.040322992042074256,6084924,31.13580322265625
3,32,0.04007010490639697,6084934,31.339006900787354
3,33,0.04002206106582162,6084966,31.182841062545776
3,34,0.03985514825613732,6084963,474.8571608066559
3,35,0.03962421324845763,6084960,34.03886604309082
3,36,0.03948922503887211,6084962,31.453276872634888
3,37,0.039402676838534385,6084963,31.61359214782715
3,38,0.039400760511443346,6084964,33.0855758190155
3,39,0.039400232437204835,6084961,33.00835418701172
3,40,0.03939935239288124,6084964,33.59100818634033
3,41,0.03939705818297166,6084963,33.02497410774231
3,42,0.03938324802646099,6084965,32.88540315628052
3,43,0.039300986834236655,6084965,31.497899055480957
3,44,0.039300642213623324,6084964,31.949196577072144
3,45,0.03930005742864288,6084966,31.499742031097412
3,46,0.03929702761628855,6084964,31.408123016357422
3,47,0.03920213071285649,6084962,31.447398900985718
3,48,0.03920098983282701,6084963,31.58419108390808
3,49,0.03920061660003638,6084961,31.881455898284912
4,0,0.1348355222968561,6085183,32.37618088722229
4,1,0.06794390522273037,6085212,33.68455386161804
4,2,0.05766192884535065,6085173,33.91484808921814
4,3,0.05383510495866143,6085163,32.74007511138916
4,4,0.04983345153550633,6085143,32.767820835113525
4,5,0.04666136566071568,6085147,32.59035921096802
4,6,0.04471664602307424,6085190,32.60257077217102
4,7,0.04405179335782441,6085172,33.03286290168762
4,8,0.0433540659372028,6085226,32.63405799865723
4,9,0.04283412972428352,6085224,32.672504901885986
4,10,0.04200622178367992,6085199,32.571759939193726
4,11,0.0410167719111206,6085225,32.58797597885132
4,12,0.04081992032275245,6085211,32.52611994743347
4,13,0.04034430215867067,6085205,32.806267976760864
4,14,0.03996906953514953,6085201,33.29016375541687
4,15,0.04033796922628556,6085198,32.9243381023407
4,16,0.03943971672790169,6085247,32.76606845855713
4,17,0.03885141053182393,6085225,32.828413248062134
4,18,0.038376413171212105,6085240,33.09861397743225
4,19,0.03830650420111162,6085252,33.92076301574707
4,20,0.038094546105120045,6085234,32.83553194999695
4,21,0.038159897760592094,6085261,33.303585052490234
4,22,0.03792833483259199,6085259,32.801039695739746
4,23,0.03789792744869927,6085268,32.65888595581055
4,24,0.03789143446884302,6085265,32.56201386451721
4,25,0.037872210459486806,6085265,32.75585103034973
4,26,0.037781018396092256,6085268,32.706154108047485
4,27,0.037761260576191856,6085262,32.55684804916382
4,28,0.037705089869469924,6085267,32.53121519088745
4,29,0.03770348123927506,6085264,32.498493909835815
4,30,0.03770298382802619,6085265,32.511345863342285
4,31,0.03770261253654482,6085265,32.520498275756836
4,32,0.037702303044903455,6085267,32.96818780899048
4,33,0.037702019637694685,6085265,32.437756061553955
4,34,0.03770172395143764,6085263,32.78741693496704
4,35,0.037701327995802204,6085265,33.10252904891968
4,36,0.03770039674297791,6085265,32.537198066711426
4,37,0.03770419930352665,6085265,32.710886001586914
4,38,0.03760138474592627,6085266,32.67249774932861
4,39,0.037601210961285436,6085272,32.88325095176697
4,40,0.03760100835252904,6085270,32.512393951416016
4,41,0.03760073135786205,6085268,32.58516979217529
4,42,0.03760019564800921,6085266,32.61672496795654
4,43,0.037597369586464105,6085261,32.54175519943237
4,44,0.037500192230233806,6085260,32.597774028778076
4,45,0.03749935312319313,6085267,32.517091035842896
4,46,0.0374947973644682,6085270,32.451862812042236
4,47,0.03740077384377281,6085267,31.659121990203857
4,48,0.03739878414635527,6085268,30.404783010482788
4,49,0.037395419051234606,6085268,29.81772494316101
5,0,0.12900026430749525,6085313,30.099164247512817
5,1,0.08454028246646768,6085363,29.926209926605225
5,2,0.07271680961940169,6085346,29.97877073287964
5,3,0.06866995017163469,6085383,29.945802927017212
5,4,0.0669320930437637,6085385,31.247104167938232
5,5,0.06422336007208647,6085339,32.831538915634155
5,6,0.062383694677317324,6085326,32.94983911514282
5,7,0.06139993435772423,6085297,33.93185997009277
5,8,0.05996583986706489,6085296,32.69588303565979
5,9,0.056837557384696404,6085295,32.63076090812683
5,10,0.05509195807523498,6085307,33.3217511177063
5,11,0.054427054648206005,6085321,31.23807406425476
5,12,0.05296286054230417,6085319,31.241857051849365
5,13,0.05242551811408079,6085293,31.27518391609192
5,14,0.05069365955427675,6085312,31.233174085617065
5,15,0.05001801825279626,6085319,31.193104028701782
5,16,0.04970443997982225,6085299,32.104706048965454
5,17,0.04933942218850416,6085294,31.207257986068726
5,18,0.04909524016012402,6085287,31.855437994003296
5,19,0.048993262064706916,6085286,31.455679893493652
5,20,0.04891209480559557,6085298,32.27298617362976
5,21,0.048900930812262586,6085302,31.312559127807617
5,22,0.04889936118760321,6085299,31.3887779712677
5,23,0.0488965251882685,6085299,31.793874979019165
5,24,0.04888275463664951,6085303,32.13105297088623
5,25,0.04858853668707971,6085295,31.56242275238037
5,26,0.04848939373968134,6085313,31.09152626991272
5,27,0.04829930432679588,6085313,30.416082859039307
5,28,0.048099780515510046,6085298,30.357504844665527
5,29,0.048329135973181385,6085323,30.35292100906372
5,30,0.04774926247068679,6085324,30.22946000099182
5,31,0.04759334386364543,6085317,30.411524772644043
5,32,0.04720224061330223,6085306,30.467608213424683
5,33,0.047071006346825234,6085309,30.40394687652588
5,34,0.04702697088365767,6085303,30.454154014587402
5,35,0.047002634948554056,6085304,31.390358924865723
5,36,0.04700107465821112,6085301,31.33083701133728
5,37,0.04700012043302522,6085305,31.364500045776367
5,38,0.04699829517999739,6085300,31.11314082145691
5,39,0.046990979403479294,6085295,31.22859287261963
5,40,0.0469015891607626,6085292,31.894245147705078
5,41,0.04690103229580204,6085293,33.38003993034363
5,42,0.046900548170383,6085297,31.217933654785156
5,43,0.04689989719039,6085295,31.416203022003174
5,44,0.046898701890108696,6085298,31.228414058685303
5,45,0.046896669672988375,6085295,31.181575059890747
5,46,0.0470284069025342,6085302,31.158447742462158
5,47,0.04704496618691793,6085316,31.229078769683838
5,48,0.04691806201544875,6085331,31.28712821006775
5,49,0.04670322397380586,6085329,31.181282997131348
6,0,0.15039775060770527,6085358,31.453142166137695
6,1,0.09219087909574013,6085319,31.402205228805542
6,2,0.08650304045982878,6085337,34.38663983345032
6,3,0.08288815629976598,6085338,32.62980914115906
6,4,0.08147436904586108,6085345,31.261067152023315
6,5,0.07978402538076969,6085347,31.18120813369751
6,6,0.07891944763819407,6085361,30.852810859680176
6,7,0.07856621005335362,6085347,30.933183908462524
6,8,0.078279929188206,6085336,30.7979838848114
6,9,0.07780813027243702,6085348,30.76088285446167
6,10,0.07759379479343995,6085345,30.864858150482178
6,11,0.07744170053568306,6085339,31.31250309944153
6,12,0.076826076413049,6085341,31.142795085906982
6,13,0.07634615773689123,6085347,30.57958221435547
6,14,0.0741815065152343,6085384,30.839313745498657
6,15,0.07135802263607452,6085393,30.51230812072754
6,16,0.07003994060103227,6085394,30.821182012557983
6,17,0.06981527540078507,6085407,30.445593118667603
6,18,0.06920983956346469,6085400,30.890856981277466
6,19,0.06835334416077693,6085395,30.42083716392517
6,20,0.0682902713239118,6085384,31.187367916107178
6,21,0.06788216030103399,6085382,31.185625791549683
6,22,0.06773453917882591,6085374,31.08966898918152
6,23,0.06754669345584856,6085353,31.296988248825073
6,24,0.06740645974340106,6085358,31.111480236053467
6,25,0.06722530842410471,6085363,32.98857593536377
6,26,0.06720015412491383,6085363,31.18363904953003
6,27,0.06719704678127704,6085365,31.260136127471924
6,28,0.06718224454421219,6085364,31.289081811904907
6,29,0.06710176031708656,6085363,32.28926396369934
6,30,0.0671012700359429,6085364,34.85270595550537
6,31,0.06710077061041625,6085368,31.971548795700073
6,32,0.06710005669860868,6085369,31.300967931747437
6,33,0.06709853094713497,6085369,31.34878897666931
6,34,0.06709327755587952,6085370,31.331549167633057
6,35,0.06699610161276523,6085374,31.193485021591187
6,36,0.06718726025313787,6085371,31.422735929489136
6,37,0.0668888412957821,6085385,31.27214789390564
6,38,0.06680407083630815,6085384,31.086811065673828
6,39,0.06680126470082128,6085383,31.469377994537354
6,40,0.06680111039591945,6085387,31.167339086532593
6,41,0.06680098821194111,6085385,31.296304941177368
6,42,0.06680088516599902,6085387,31.615633010864258
6,43,0.06680079365769498,6085387,31.332401752471924
6,44,0.06680070849453501,6085388,32.08537411689758
6,45,0.06680062545704221,6085389,31.1739399433136
6,46,0.06680054035717622,6085391,31.24329113960266
6,47,0.06680044808778564,6085392,31.207705974578857
6,48,0.06680034116404293,6085390,31.882206916809082
6,49,0.06680020676394374,6085390,31.21380090713501
7,0,0.14487647235369516,6084843,31.51313614845276
7,1,0.09037957730765699,6084857,31.034064769744873
7,2,0.08422205422850643,6084888,31.233366012573242
7,3,0.08079811212433095,6084902,31.63047766685486
7,4,0.07733245237392598,6084915,31.211287021636963
7,5,0.07205562352821356,6084980,31.561609983444214
7,6,0.07000445196620261,6084977,31.02980399131775
7,7,0.06860128129989462,6084937,31.61148500442505
7,8,0.06659820756841496,6084941,31.225873231887817
7,9,0.06525593002123738,6084958,31.64868974685669
7,10,0.06466185478918,6084942,31.00455093383789
7,11,0.06442778802732725,6084943,31.00617003440857
7,12,0.06416558373825952,6084958,31.03946280479431
7,13,0.0639327788014503,6084969,31.01193618774414
7,14,0.06421399382845283,6084992,30.995716094970703
7,15,0.06349904605622808,6085016,31.26190686225891
7,16,0.0634630453518004,6085031,31.066937923431396
7,17,0.06320978665768685,6085001,31.107285022735596
7,18,0.06307912674166037,6085029,31.120328903198242
7,19,0.06287977698590895,6085018,31.0894992351532
7,20,0.06279758814638584,6085018,30.978238821029663
7,21,0.06279615632756541,6085024,31.377432107925415
7,22,0.06279142123681697,6085027,31.12052321434021
7,23,0.06270803572401977,6085013,31.36082625389099
7,24,0.06269279267556886,6085010,30.76668119430542
7,25,0.06268687259482399,6085007,29.803936004638672
7,26,0.06266256069783427,6085005,29.946805000305176
7,27,0.0626393866123478,6085014,29.98159909248352
7,28,0.06254449379113076,6084963,30.43218684196472
7,29,0.06253045886897513,6084986,29.876851320266724
7,30,0.06222275814878265,6084979,29.92046284675598
7,31,0.06219404016901784,6084978,29.83684277534485
7,32,0.06217582539200087,6084974,29.89293098449707
7,33,0.06208742575351303,6084971,29.90512776374817
7,34,0.06248646703550363,6084929,29.925925970077515
7,35,0.061449654463507426,6084922,29.86628818511963
7,36,0.061292263223192534,6084922,29.87353014945984
7,37,0.06108829212451073,6084923,29.96142268180847
7,38,0.060997241603700174,6084929,30.269612073898315
7,39,0.060995307102109216,6084932,29.85899519920349
7,40,0.06098846499940605,6084927,29.90189790725708
7,41,0.060856847298348324,6084949,29.810321807861328
7,42,0.06078820824455247,6084945,29.85374689102173
7,43,0.060685771088463285,6084958,29.88671588897705
7,44,0.060508541615499935,6084955,29.900290966033936
7,45,0.06052303154360683,6084940,29.863306999206543
7,46,0.060182951256843385,6084915,29.867703914642334
7,47,0.05990233291888048,6084923,30.03681993484497
7,48,0.059899545575152674,6084921,30.22615122795105
7,49,0.05989902204811073,6084918,29.833348035812378
8,0,0.14468263472314777,6085186,30.42495894432068
8,1,0.09180205854948552,6085312,29.922388792037964
8,2,0.0858390113042891,6085294,29.869831085205078
8,3,0.08023070242743233,6085140,29.844135999679565
8,4,0.07381021712727573,6085164,30.220981121063232
8,5,0.06812740208280432,6085102,29.88242483139038
8,6,0.06022272084518823,6085124,29.938456773757935
8,7,0.058265479718534255,6085103,31.773910760879517
8,8,0.054052186168752236,6085112,30.40460205078125
8,9,0.05384111292614853,6085094,29.947712898254395
8,10,0.05238302206461699,6085126,30.016105890274048
8,11,0.05210468597080346,6085112,30.046236753463745
8,12,0.05055734785854456,6085145,30.162965774536133
8,13,0.04935320119959623,6085159,30.589431047439575
8,14,0.04836296953444927,6085166,30.34641933441162
8,15,0.047250076485869,6085163,30.59075689315796
8,16,0.04695500784257654,6085181,30.024418115615845
8,17,0.04638154927354501,6085177,30.017597913742065
8,18,0.046045292879384,6085186,30.348468780517578
8,19,0.04596346465925601,6085195,30.01877212524414
8,20,0.04563433534641595,6085170,29.8959219455719
8,21,0.04578697118030431,6085180,29.7806499004364
8,22,0.04569379293319165,6085157,30.089072942733765
8,23,0.04528284977119418,6085188,29.894994020462036
8,24,0.045253455024385866,6085191,29.916236877441406
8,25,0.04490406807043101,6085183,29.897080898284912
8,26,0.04478122565698044,6085222,29.91242814064026
8,27,0.044643292596486986,6085235,30.061572074890137
8,28,0.04439673253272331,6085236,30.21262288093567
8,29,0.044283763775118015,6085242,30.030429124832153
8,30,0.044197143190897695,6085236,29.943131685256958
8,31,0.04419257746803905,6085238,30.001954078674316
8,32,0.04409717840538725,6085243,29.908833980560303
8,33,0.04409503630201609,6085242,29.97854781150818
8,34,0.04408228635612805,6085244,29.96878695487976
8,35,0.04398750849820073,6085242,29.991634845733643
8,36,0.04391275924554814,6085242,29.90522789955139
8,37,0.04388722289484566,6085241,30.105406761169434
8,38,0.043867122575548825,6085236,30.19413685798645
8,39,0.04379143930723649,6085237,30.008458375930786
8,40,0.043638863341941024,6085238,29.862131357192993
8,41,0.043610809606318066,6085242,29.954648733139038
8,42,0.043592482689324884,6085221,29.861840963363647
8,43,0.043509041390177174,6085218,31.009426832199097
8,44,0.04349060260727423,6085223,29.9400417804718
8,45,0.04341174330522175,6085219,29.966132879257202
8,46,0.043303651570744874,6085225,29.903058290481567
8,47,0.04328675815007975,6085230,30.242755889892578
8,48,0.043204682116202806,6085232,30.472184896469116
8,49,0.043202737274769684,6085233,30.155884742736816
9,0,0.14634983510119967,6085111,30.300679206848145
9,1,0.09584252248607861,6085143,29.903044939041138
9,2,0.08716482461149205,6085098,29.93329691886902
9,3,0.07375170899490932,6085138,29.80728316307068
9,4,0.06746754637752729,6085100,29.97338891029358
9,5,0.0632646690699935,6085082,29.95832395553589
9,6,0.060151809843525285,6085107,30.05231785774231
9,7,0.058761091594313156,6085140,30.252708911895752
9,8,0.05838976442710093,6085100,30.083289861679077
9,9,0.05438368371676484,6085107,29.93583106994629
9,10,0.05151179268127131,6085139,29.9536190032959
9,11,0.05034389437419707,6085095,29.885658979415894
9,12,0.04875749648208486,6085078,30.067556858062744
9,13,0.04788028763256701,6085091,29.87057113647461
9,14,0.04816018184965865,6085117,30.020829916000366
9,15,0.04769719955192285,6085118,29.99136209487915
9,16,0.047353872446366026,6085093,29.92747211456299
9,17,0.04701437307757602,6085089,30.202643871307373
9,18,0.04699057183671135,6085076,30.05984878540039
9,19,0.046597410375676655,6085107,29.900671243667603
9,20,0.04649575205587853,6085095,29.961708068847656
9,21,0.04649078831181982,6085097,29.983362913131714
9,22,0.04643994855748511,6085078,29.851469039916992
9,23,0.04620249522427587,6085081,29.945213317871094
9,24,0.04613660996502235,6085086,29.906707048416138
9,25,0.04600630922975443,6085087,29.918254137039185
9,26,0.04598739290649596,6085078,29.91183090209961
9,27,0.04594209577914639,6085096,30.1070659160614
9,28,0.045884514228325714,6085092,30.03930401802063
9,29,0.04561560264730123,6085096,29.932864904403687
9,30,0.04558807709158596,6085092,29.918855905532837
9,31,0.04549048264375801,6085081,30.03199791908264
9,32,0.04545733197348124,6085075,29.95560073852539
9,33,0.04532493590089766,6085067,29.886526107788086
9,34,0.04517240637097046,6085079,29.956466913223267
9,35,0.04515796142225019,6085089,29.84668231010437
9,36,0.04501589986322365,6085088,30.0362811088562
9,37,0.04502162201047637,6085070,32.380000829696655
9,38,0.04500253913196714,6085071,30.15559983253479
9,39,0.04500213533163471,6085069,29.855381965637207
9,40,0.04500179102913304,6085064,30.008939027786255
9,41,0.04500144093073593,6085068,30.006524801254272
9,42,0.04500100723035129,6085070,29.864075660705566
9,43,0.04500030170022535,6085071,29.991037845611572
9,44,0.044998561583451564,6085071,29.937566995620728
9,45,0.04499481023098026,6085081,29.96508812904358
9,46,0.04490289459552711,6085081,29.972777366638184
9,47,0.04490169831495469,6085083,30.639550924301147
9,48,0.04490155895589712,6085085,30.2812659740448
9,49,0.04490144735796457,6085084,30.52935004234314
10,0,0.15992238942612141,6085141,30.349989891052246
10,1,0.08807933682622182,6085132,30.26466703414917
10,2,0.07955773784215525,6085169,30.812065839767456
10,3,0.07629185515411971,6085174,30.302639961242676
10,4,0.07361201522075307,6085178,30.00991988182068
10,5,0.07034842039720653,6085210,30.020987272262573
10,6,0.06899805928882423,6085161,29.974071979522705
10,7,0.06872169110782933,6085171,30.349068880081177
10,8,0.06818549774007478,6085194,30.039116621017456
10,9,0.06803343805860265,6085184,29.8895161151886
10,10,0.06752188359384483,6085161,30.061005115509033
10,11,0.06712760241932096,6085184,29.951751947402954
10,12,0.06688777354949656,6085201,29.97404384613037
10,13,0.06634097334056412,6085185,29.955742120742798
10,14,0.06603237978121242,6085203,29.794233083724976
10,15,0.06579505366726145,6085201,30.050917863845825
10,16,0.06565904096106595,6085209,30.230807065963745
10,17,0.06549021165066178,6085221,30.116817235946655
10,18,0.06540676813933266,6085233,30.10815691947937
10,19,0.06538278356014354,6085236,29.989689826965332
10,20,0.0650796267960106,6085247,30.18995213508606
10,21,0.0649378572386616,6085166,29.981929302215576
10,22,0.06626426441087807,6085156,29.900529146194458
10,23,0.06547227899630953,6085169,30.00841498374939
10,24,0.06414072367767916,6085133,30.01740288734436
10,25,0.06381756389287845,6085143,29.91549801826477
10,26,0.06328064777974267,6085133,29.91419291496277
10,27,0.06316930171051122,6085125,32.30107307434082
10,28,0.06343726351185777,6085134,30.036895990371704
10,29,0.06268214984711577,6085167,29.921082735061646
10,30,0.06252243871113067,6085151,30.021339178085327
10,31,0.062491300716486196,6085161,29.967632293701172
10,32,0.06258514965125091,6085139,29.939453840255737
10,33,0.06220160432367758,6085138,29.98290514945984
10,34,0.062201368670698115,6085137,30.16122531890869
10,35,0.0622011306746918,6085137,30.09012198448181
10,36,0.06220085378231781,6085137,30.00506615638733
10,37,0.06220045688461637,6085139,30.414111852645874
10,38,0.06219966318656128,6085141,29.986111879348755
10,39,0.06219672762160351,6085141,29.86040997505188
10,40,0.062288207611001165,6085139,29.997995853424072
10,41,0.06216720167516551,6085140,29.962080001831055
10,42,0.062000942879754314,6085141,29.988478183746338
10,43,0.062000379374246885,6085135,29.9223690032959
10,44,0.061999463933730146,6085136,29.998605966567993
10,45,0.061996112379624414,6085131,29.97447919845581
10,46,0.061926522046809936,6085131,30.007753133773804
10,47,0.0617039876450111,6085128,30.42240309715271
10,48,0.06167066953614868,6085121,29.940327882766724
10,49,0.061600299521806325,6085116,30.01030707359314
11,0,0.14319446658621374,6084811,30.212229013442993
11,1,0.091429873648139,6084804,29.958922386169434
11,2,0.0847343342877208,6084844,29.975478887557983
11,3,0.07976316208282755,6084853,29.79710602760315
11,4,0.0709524623948488,6084879,29.84081268310547
11,5,0.06806103759334604,6084938,30.100927114486694
11,6,0.06480339682830095,6084919,30.076585054397583
11,7,0.06296835943050656,6084945,30.381216049194336
